Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,HR,AR,HY,AY
05/02/12,Sp Gijon,Osasuna,1,1,D,1112,0,0,2,2
05/02/12,Zaragoza,Vallecano,1,2,A,1112,0,0,6,3
06/02/12,Granada,Malaga,2,1,H,1112,0,1,4,1
11/02/12,Betis,Ath Bilbao,2,1,H,1112,0,1,5,1
11/02/12,Osasuna,Barcelona,3,2,H,1112,0,0,2,6
11/02/12,Santander,Ath Madrid,0,0,D,1112,0,0,4,4
12/02/12,Espanol,Zaragoza,0,2,A,1112,0,0,2,5
12/02/12,Malaga,Mallorca,3,1,H,1112,0,0,2,2
12/02/12,Real Madrid,Levante,4,2,H,1112,0,1,3,2
12/02/12,Valencia,Sp Gijon,4,0,H,1112,0,0,1,1
12/02/12,Vallecano,Getafe,2,0,H,1112,0,1,5,3
12/02/12,Villarreal,Granada,3,1,H,1112,0,1,2,2
13/02/12,Sociedad,Sevilla,2,0,H,1112,0,0,1,2
18/02/12,Getafe,Espanol,1,1,D,1112,0,1,2,3
18/02/12,Real Madrid,Santander,4,0,H,1112,0,1,3,1
18/02/12,Sevilla,Osasuna,2,0,H,1112,0,0,3,3
19/02/12,Ath Bilbao,Malaga,3,0,H,1112,0,0,4,1
19/02/12,Barcelona,Valencia,5,1,H,1112,0,0,0,3
19/02/12,Granada,Sociedad,4,1,H,1112,1,1,2,4
19/02/12,Levante,Vallecano,3,5,A,1112,0,0,5,3
19/02/12,Mallorca,Villarreal,4,0,H,1112,0,0,4,2
19/02/12,Sp Gijon,Ath Madrid,1,1,D,1112,0,0,5,2
20/02/12,Zaragoza,Betis,0,2,A,1112,0,0,3,4
25/02/12,Betis,Getafe,1,1,D,1112,0,0,2,7
25/02/12,Espanol,Levante,1,2,A,1112,0,0,2,5
25/02/12,Malaga,Zaragoza,5,1,H,1112,0,0,1,3
25/02/12,Santander,Sp Gijon,1,1,D,1112,0,0,1,3
26/02/12,Ath Madrid,Barcelona,1,2,A,1112,0,0,7,5
26/02/12,Osasuna,Granada,2,1,H,1112,1,0,3,4
26/02/12,Sociedad,Mallorca,1,0,H,1112,0,0,2,4
26/02/12,Valencia,Sevilla,1,2,A,1112,0,0,3,2
26/02/12,Vallecano,Real Madrid,0,1,A,1112,1,0,3,6
26/02/12,Villarreal,Ath Bilbao,2,2,D,1112,0,0,1,4
03/03/12,Barcelona,Sp Gijon,3,1,H,1112,1,0,4,7
03/03/12,Getafe,Malaga,1,3,A,1112,0,0,3,4
03/03/12,Mallorca,Osasuna,1,1,D,1112,0,0,2,3
03/03/12,Sevilla,Ath Madrid,1,1,D,1112,0,0,2,5
03/03/12,Vallecano,Santander,4,2,H,1112,0,1,4,4
04/03/12,Ath Bilbao,Sociedad,2,0,H,1112,0,0,4,6
04/03/12,Granada,Valencia,0,1,A,1112,0,0,4,9
04/03/12,Real Madrid,Espanol,5,0,H,1112,0,0,1,3
04/03/12,Zaragoza,Villarreal,2,1,H,1112,0,0,2,3
05/03/12,Levante,Betis,3,1,H,1112,0,0,5,3
10/03/12,Betis,Real Madrid,2,3,A,1112,0,0,1,3
10/03/12,Malaga,Levante,1,0,H,1112,0,0,4,2
10/03/12,Sociedad,Zaragoza,3,0,H,1112,0,1,2,1
10/03/12,Sp Gijon,Sevilla,1,0,H,1112,0,1,6,4
11/03/12,Ath Madrid,Granada,2,0,H,1112,0,1,2,2
11/03/12,Espanol,Vallecano,5,1,H,1112,0,0,4,2
11/03/12,Osasuna,Ath Bilbao,2,1,H,1112,0,0,2,7
11/03/12,Santander,Barcelona,0,2,A,1112,0,0,6,0
11/03/12,Valencia,Mallorca,2,2,D,1112,1,0,1,4
12/03/12,Villarreal,Getafe,1,2,A,1112,0,0,3,3
17/03/12,Getafe,Sociedad,1,0,H,1112,0,0,4,4
17/03/12,Granada,Sp Gijon,2,1,H,1112,1,0,0,1
17/03/12,Sevilla,Barcelona,0,2,A,1112,0,0,3,3
17/03/12,Vallecano,Betis,3,0,H,1112,0,0,2,2
17/03/12,Zaragoza,Osasuna,1,1,D,1112,0,0,5,2
18/03/12,Ath Bilbao,Valencia,0,3,A,1112,1,0,3,6
18/03/12,Levante,Villarreal,1,0,H,1112,0,1,3,4
18/03/12,Mallorca,Ath Madrid,2,1,H,1112,1,0,4,1
18/03/12,Real Madrid,Malaga,1,1,D,1112,0,0,2,1
19/03/12,Espanol,Santander,3,1,H,1112,0,1,4,2
20/03/12,Barcelona,Granada,5,3,H,1112,1,0,2,7
20/03/12,Osasuna,Getafe,0,0,D,1112,0,0,2,0
21/03/12,Ath Madrid,Ath Bilbao,2,1,H,1112,0,0,4,3
21/03/12,Sociedad,Levante,1,3,A,1112,1,0,2,6
21/03/12,Sp Gijon,Mallorca,2,3,A,1112,0,0,2,4
21/03/12,Valencia,Zaragoza,1,2,A,1112,0,2,3,4
21/03/12,Villarreal,Real Madrid,1,1,D,1112,0,2,5,5
22/03/12,Betis,Espanol,1,1,D,1112,0,0,1,2
22/03/12,Malaga,Vallecano,4,2,H,1112,0,0,3,4
22/03/12,Santander,Sevilla,0,3,A,1112,1,0,4,3
24/03/12,Getafe,Valencia,3,1,H,1112,0,0,3,6
24/03/12,Mallorca,Barcelona,0,2,A,1112,0,1,2,1
24/03/12,Real Madrid,Sociedad,5,1,H,1112,0,0,1,4
25/03/12,Ath Bilbao,Sp Gijon,1,1,D,1112,0,0,2,4
25/03/12,Betis,Santander,1,1,D,1112,0,0,3,5
25/03/12,Espanol,Malaga,1,2,A,1112,0,0,3,1
25/03/12,Levante,Osasuna,0,2,A,1112,0,0,2,2
25/03/12,Vallecano,Villarreal,0,2,A,1112,0,0,3,1
25/03/12,Zaragoza,Ath Madrid,1,0,H,1112,0,0,0,5
26/03/12,Granada,Sevilla,0,3,A,1112,0,0,4,4
31/03/12,Barcelona,Ath Bilbao,2,0,H,1112,0,0,1,3
31/03/12,Malaga,Betis,0,2,A,1112,0,0,1,4
31/03/12,Osasuna,Real Madrid,1,5,A,1112,1,0,2,1
31/03/12,Santander,Granada,0,1,A,1112,0,0,4,2
31/03/12,Sp Gijon,Zaragoza,1,2,A,1112,0,0,3,7
01/04/12,Ath Madrid,Getafe,3,0,H,1112,0,0,1,2
01/04/12,Sociedad,Vallecano,4,0,H,1112,0,0,1,3
01/04/12,Valencia,Levante,1,1,D,1112,0,0,4,3
01/04/12,Villarreal,Espanol,0,0,D,1112,0,0,1,3
02/04/12,Sevilla,Mallorca,3,1,H,1112,0,0,4,2
07/04/12,Betis,Villarreal,3,1,H,1112,0,1,3,1
07/04/12,Espanol,Sociedad,2,2,D,1112,0,1,5,3
07/04/12,Getafe,Sp Gijon,2,0,H,1112,0,0,4,4
07/04/12,Vallecano,Osasuna,6,0,H,1112,0,0,1,4
07/04/12,Zaragoza,Barcelona,1,4,A,1112,1,0,4,5
08/04/12,Ath Bilbao,Sevilla,1,0,H,1112,0,0,4,4
08/04/12,Levante,Ath Madrid,2,0,H,1112,0,1,4,5
08/04/12,Mallorca,Granada,0,0,D,1112,0,0,4,1
08/04/12,Real Madrid,Valencia,0,0,D,1112,0,0,3,3
09/04/12,Malaga,Santander,3,0,H,1112,0,1,3,2
10/04/12,Barcelona,Getafe,4,0,H,1112,0,0,1,1
10/04/12,Osasuna,Espanol,2,0,H,1112,0,2,3,4
10/04/12,Sociedad,Betis,1,1,D,1112,0,0,0,3
11/04/12,Ath Madrid,Real Madrid,1,4,A,1112,0,0,2,3
11/04/12,Granada,Ath Bilbao,2,2,D,1112,1,0,2,3
11/04/12,Sp Gijon,Levante,3,2,H,1112,0,0,5,0
11/04/12,Valencia,Vallecano,4,1,H,1112,0,0,2,7
12/04/12,Santander,Mallorca,0,3,A,1112,0,0,3,1
12/04/12,Sevilla,Zaragoza,3,0,H,1112,0,0,1,3
12/04/12,Villarreal,Malaga,2,1,H,1112,0,1,0,4
14/04/12,Levante,Barcelona,1,2,A,1112,0,0,5,2
14/04/12,Real Madrid,Sp Gijon,3,1,H,1112,0,1,2,5
15/04/12,Ath Bilbao,Mallorca,1,0,H,1112,0,0,1,4
15/04/12,Betis,Osasuna,1,0,H,1112,0,1,1,2
15/04/12,Espanol,Valencia,4,0,H,1112,0,0,3,5
15/04/12,Malaga,Sociedad,1,1,D,1112,0,1,2,0
15/04/12,Vallecano,Ath Madrid,0,1,A,1112,0,0,6,2
15/04/12,Villarreal,Santander,1,1,D,1112,0,0,2,2
15/04/12,Zaragoza,Granada,1,0,H,1112,1,0,3,3
16/04/12,Getafe,Sevilla,5,1,H,1112,0,0,2,2
21/04/12,Barcelona,Real Madrid,1,2,A,1112,0,0,2,4
21/04/12,Mallorca,Zaragoza,1,0,H,1112,0,0,3,3
21/04/12,Sevilla,Levante,1,1,D,1112,0,0,3,5
21/04/12,Sp Gijon,Vallecano,2,1,H,1112,0,2,4,2
22/04/12,Ath Madrid,Espanol,3,1,H,1112,0,0,3,2
22/04/12,Granada,Getafe,1,0,H,1112,0,0,2,2
22/04/12,Santander,Ath Bilbao,0,1,A,1112,0,0,2,2
22/04/12,Sociedad,Villarreal,1,1,D,1112,0,0,3,2
22/04/12,Valencia,Betis,4,0,H,1112,0,2,2,2
23/04/12,Osasuna,Malaga,1,1,D,1112,0,0,2,1
28/04/12,Espanol,Sp Gijon,0,3,A,1112,0,0,2,3
28/04/12,Getafe,Mallorca,1,3,A,1112,0,0,4,3
28/04/12,Levante,Granada,3,1,H,1112,0,0,1,3
28/04/12,Sociedad,Santander,3,0,H,1112,0,0,1,5
28/04/12,Villarreal,Osasuna,1,1,D,1112,0,0,1,2
29/04/12,Betis,Ath Madrid,2,2,D,1112,0,0,3,2
29/04/12,Malaga,Valencia,1,0,H,1112,0,1,3,3
29/04/12,Real Madrid,Sevilla,3,0,H,1112,0,0,3,2
29/04/12,Vallecano,Barcelona,0,7,A,1112,0,0,3,1
29/04/12,Zaragoza,Ath Bilbao,2,0,H,1112,0,0,1,2
01/05/12,Getafe,Santander,1,1,D,1112,0,0,4,3
01/05/12,Granada,Espanol,2,1,H,1112,0,0,0,1
01/05/12,Sp Gijon,Villarreal,2,3,A,1112,0,1,5,5
02/05/12,Ath Bilbao,Real Madrid,0,3,A,1112,1,0,3,5
02/05/12,Ath Madrid,Sociedad,1,1,D,1112,1,0,2,1
02/05/12,Barcelona,Malaga,4,1,H,1112,0,0,2,2
02/05/12,Mallorca,Vallecano,1,0,H,1112,0,0,2,4
02/05/12,Sevilla,Betis,1,2,A,1112,1,0,3,4
02/05/12,Valencia,Osasuna,4,0,H,1112,0,1,1,5
02/05/12,Zaragoza,Levante,1,0,H,1112,0,0,5,5
05/05/12,Ath Bilbao,Getafe,0,0,D,1112,0,0,1,3
05/05/12,Ath Madrid,Malaga,2,1,H,1112,0,0,6,2
05/05/12,Barcelona,Espanol,4,0,H,1112,0,0,4,5
05/05/12,Granada,Real Madrid,1,2,A,1112,2,0,4,4
05/05/12,Mallorca,Levante,1,0,H,1112,0,0,1,3
05/05/12,Osasuna,Sociedad,1,0,H,1112,0,0,5,1
05/05/12,Sevilla,Vallecano,5,2,H,1112,0,0,3,5
05/05/12,Sp Gijon,Betis,2,1,H,1112,0,0,2,3
05/05/12,Valencia,Villarreal,1,0,H,1112,0,0,5,3
05/05/12,Zaragoza,Santander,2,1,H,1112,0,0,3,6
12/05/12,Betis,Barcelona,2,2,D,1112,0,1,2,0
12/05/12,Sociedad,Valencia,1,0,H,1112,0,0,2,0
13/05/12,Espanol,Sevilla,1,1,D,1112,0,0,4,2
13/05/12,Getafe,Zaragoza,0,2,A,1112,3,1,2,4
13/05/12,Levante,Ath Bilbao,3,0,H,1112,0,0,1,0
13/05/12,Malaga,Sp Gijon,1,0,H,1112,1,0,3,5
13/05/12,Real Madrid,Mallorca,4,1,H,1112,0,0,0,1
13/05/12,Santander,Osasuna,2,4,A,1112,0,0,0,2
13/05/12,Vallecano,Granada,1,0,H,1112,0,0,3,4
13/05/12,Villarreal,Ath Madrid,0,1,A,1112,0,0,2,2
28/08/10,Hercules,Ath Bilbao,0,1,A,1011,1,0,2,4
28/08/10,Levante,Sevilla,1,4,A,1011,0,0,4,4
28/08/10,Malaga,Valencia,1,3,A,1011,0,0,2,5
29/08/10,Espanol,Getafe,3,1,H,1011,0,0,3,4
29/08/10,La Coruna,Zaragoza,0,0,D,1011,0,0,0,1
29/08/10,Mallorca,Real Madrid,0,0,D,1011,0,0,2,2
29/08/10,Osasuna,Almeria,0,0,D,1011,0,1,4,1
29/08/10,Santander,Barcelona,0,3,A,1011,0,0,4,1
29/08/10,Sociedad,Villarreal,1,0,H,1011,0,0,3,3
30/08/10,Ath Madrid,Sp Gijon,4,0,H,1011,0,0,3,3
11/09/10,Ath Bilbao,Ath Madrid,1,2,A,1011,0,0,4,5
11/09/10,Barcelona,Hercules,0,2,A,1011,0,0,2,2
11/09/10,Real Madrid,Osasuna,1,0,H,1011,0,0,2,2
11/09/10,Valencia,Santander,1,0,H,1011,0,0,4,2
12/09/10,Getafe,Levante,4,1,H,1011,0,0,3,4
12/09/10,Sevilla,La Coruna,0,0,D,1011,0,0,3,3
12/09/10,Sp Gijon,Mallorca,2,0,H,1011,0,1,2,2
12/09/10,Villarreal,Espanol,4,0,H,1011,0,1,6,6
12/09/10,Zaragoza,Malaga,3,5,A,1011,0,0,2,2
13/09/10,Almeria,Sociedad,2,2,D,1011,0,0,4,2
18/09/10,Espanol,Almeria,1,0,H,1011,0,0,3,3
18/09/10,Mallorca,Osasuna,2,0,H,1011,0,0,0,2
18/09/10,Sociedad,Real Madrid,1,2,A,1011,0,0,1,2
18/09/10,Sp Gijon,Ath Bilbao,2,2,D,1011,0,0,3,3
19/09/10,Ath Madrid,Barcelona,1,2,A,1011,1,0,4,5
19/09/10,Hercules,Valencia,1,2,A,1011,0,1,2,4
19/09/10,Levante,Villarreal,1,2,A,1011,0,0,1,1
19/09/10,Malaga,Sevilla,1,2,A,1011,0,0,2,6
19/09/10,Santander,Zaragoza,2,0,H,1011,0,0,1,4
20/09/10,La Coruna,Getafe,2,2,D,1011,0,1,1,4
21/09/10,Ath Bilbao,Mallorca,3,0,H,1011,0,0,1,0
21/09/10,Osasuna,Sociedad,3,1,H,1011,0,0,3,2
21/09/10,Real Madrid,Espanol,3,0,H,1011,1,2,2,2
22/09/10,Almeria,Levante,0,1,A,1011,0,0,4,2
22/09/10,Barcelona,Sp Gijon,1,0,H,1011,0,0,2,5
22/09/10,Valencia,Ath Madrid,1,1,D,1011,0,0,5,3
22/09/10,Zaragoza,Hercules,0,0,D,1011,0,0,4,2
23/09/10,Getafe,Malaga,0,2,A,1011,1,1,1,3
23/09/10,Sevilla,Santander,1,1,D,1011,0,0,0,2
23/09/10,Villarreal,La Coruna,1,0,H,1011,0,0,2,3
25/09/10,Ath Bilbao,Barcelona,1,3,A,1011,1,1,1,1
25/09/10,Levante,Real Madrid,0,0,D,1011,0,0,5,2
25/09/10,Sp Gijon,Valencia,0,2,A,1011,0,0,3,0
26/09/10,Ath Madrid,Zaragoza,1,0,H,1011,1,0,7,3
26/09/10,Espanol,Osasuna,1,0,H,1011,0,1,2,2
26/09/10,Hercules,Sevilla,2,0,H,1011,0,0,2,1
26/09/10,La Coruna,Almeria,0,2,A,1011,1,0,2,2
26/09/10,Mallorca,Sociedad,2,0,H,1011,0,0,2,2
26/09/10,Santander,Getafe,0,1,A,1011,1,0,4,3
27/09/10,Malaga,Villarreal,2,3,A,1011,1,0,1,4
02/10/10,Sociedad,Espanol,1,0,H,1011,0,0,1,4
02/10/10,Valencia,Ath Bilbao,2,1,H,1011,0,0,3,2
02/10/10,Zaragoza,Sp Gijon,2,2,D,1011,1,0,2,3
03/10/10,Almeria,Malaga,1,1,D,1011,0,1,2,5
03/10/10,Barcelona,Mallorca,1,1,D,1011,0,0,0,6
03/10/10,Getafe,Hercules,3,0,H,1011,0,1,4,2
03/10/10,Osasuna,Levante,1,1,D,1011,0,0,4,2
03/10/10,Real Madrid,La Coruna,6,1,H,1011,0,0,0,1
03/10/10,Sevilla,Ath Madrid,3,1,H,1011,0,0,4,3
03/10/10,Villarreal,Santander,2,0,H,1011,0,0,1,0
16/10/10,Ath Madrid,Getafe,2,0,H,1011,0,0,2,4
16/10/10,Barcelona,Valencia,2,1,H,1011,0,0,2,4
16/10/10,Malaga,Real Madrid,1,4,A,1011,0,0,4,3
17/10/10,Ath Bilbao,Zaragoza,2,1,H,1011,0,1,3,4
17/10/10,La Coruna,Osasuna,0,0,D,1011,0,1,3,1
17/10/10,Levante,Sociedad,2,1,H,1011,0,0,3,3
17/10/10,Mallorca,Espanol,0,1,A,1011,0,1,3,3
17/10/10,Santander,Almeria,1,0,H,1011,0,0,3,1
17/10/10,Sp Gijon,Sevilla,2,0,H,1011,0,0,6,2
18/10/10,Hercules,Villarreal,2,2,D,1011,1,2,5,3
23/10/10,Real Madrid,Santander,6,1,H,1011,0,0,2,2
23/10/10,Valencia,Mallorca,1,2,A,1011,0,0,6,4
23/10/10,Zaragoza,Barcelona,0,2,A,1011,1,0,4,1
24/10/10,Almeria,Hercules,1,1,D,1011,0,0,2,3
24/10/10,Espanol,Levante,2,1,H,1011,0,1,5,6
24/10/10,Getafe,Sp Gijon,3,0,H,1011,0,0,1,2
24/10/10,Osasuna,Malaga,3,0,H,1011,0,0,1,3
24/10/10,Sevilla,Ath Bilbao,4,3,H,1011,1,0,3,5
24/10/10,Villarreal,Ath Madrid,2,0,H,1011,0,0,1,3
25/10/10,Sociedad,La Coruna,3,0,H,1011,0,0,1,2
30/10/10,Barcelona,Sevilla,5,0,H,1011,0,1,1,2
30/10/10,Hercules,Real Madrid,1,3,A,1011,0,0,0,3
30/10/10,Valencia,Zaragoza,1,1,D,1011,0,1,3,3
31/10/10,Ath Bilbao,Getafe,3,0,H,1011,0,0,2,5
31/10/10,Ath Madrid,Almeria,1,1,D,1011,0,0,3,2
31/10/10,La Coruna,Espanol,3,0,H,1011,0,0,2,3
31/10/10,Malaga,Sociedad,1,2,A,1011,0,0,1,3
31/10/10,Santander,Osasuna,4,1,H,1011,0,0,2,3
31/10/10,Sp Gijon,Villarreal,1,1,D,1011,0,1,5,2
01/11/10,Mallorca,Levante,2,1,H,1011,0,0,2,2
06/11/10,Espanol,Malaga,1,0,H,1011,0,0,2,3
06/11/10,Sociedad,Santander,1,0,H,1011,0,0,1,6
07/11/10,Almeria,Sp Gijon,1,1,D,1011,0,0,5,2
07/11/10,Getafe,Barcelona,1,3,A,1011,1,1,3,1
07/11/10,Levante,La Coruna,1,2,A,1011,0,0,2,2
07/11/10,Osasuna,Hercules,3,0,H,1011,0,0,1,4
07/11/10,Real Madrid,Ath Madrid,2,0,H,1011,0,0,2,2
07/11/10,Villarreal,Ath Bilbao,4,1,H,1011,0,1,4,3
07/11/10,Zaragoza,Mallorca,3,2,H,1011,0,0,4,6
08/11/10,Sevilla,Valencia,2,0,H,1011,0,1,1,0
13/11/10,Ath Bilbao,Almeria,1,0,H,1011,2,0,2,3
13/11/10,Ath Madrid,Osasuna,3,0,H,1011,0,1,1,1
13/11/10,Barcelona,Villarreal,3,1,H,1011,0,0,2,3
14/11/10,Hercules,Sociedad,2,1,H,1011,0,0,1,2
14/11/10,Malaga,Levante,1,0,H,1011,0,0,3,5
14/11/10,Mallorca,La Coruna,0,0,D,1011,0,0,2,1
14/11/10,Santander,Espanol,0,0,D,1011,0,0,2,3
14/11/10,Sp Gijon,Real Madrid,0,1,A,1011,1,0,5,2
14/11/10,Valencia,Getafe,2,0,H,1011,0,0,3,3
14/11/10,Zaragoza,Sevilla,1,2,A,1011,0,1,5,4
20/11/10,Almeria,Barcelona,0,8,A,1011,0,0,2,1
20/11/10,Real Madrid,Ath Bilbao,5,1,H,1011,0,0,2,2
20/11/10,Villarreal,Valencia,1,1,D,1011,0,1,3,7
21/11/10,Espanol,Hercules,3,0,H,1011,0,1,3,1
21/11/10,La Coruna,Malaga,3,0,H,1011,0,0,3,2
21/11/10,Levante,Santander,3,1,H,1011,0,1,2,3
21/11/10,Osasuna,Sp Gijon,1,0,H,1011,0,0,4,2
21/11/10,Sevilla,Mallorca,1,2,A,1011,0,0,2,1
21/11/10,Sociedad,Ath Madrid,2,4,A,1011,0,0,3,2
22/11/10,Getafe,Zaragoza,1,1,D,1011,0,1,3,2
27/11/10,Ath Madrid,Espanol,2,3,A,1011,0,0,3,6
27/11/10,Sevilla,Getafe,1,3,A,1011,0,0,3,1
27/11/10,Zaragoza,Villarreal,0,3,A,1011,1,0,4,2
28/11/10,Ath Bilbao,Osasuna,1,0,H,1011,0,0,3,2
28/11/10,Hercules,Levante,3,1,H,1011,0,0,2,4
28/11/10,Mallorca,Malaga,2,0,H,1011,0,0,3,1
28/11/10,Santander,La Coruna,1,0,H,1011,0,0,1,1
28/11/10,Sp Gijon,Sociedad,1,3,A,1011,0,0,5,3
28/11/10,Valencia,Almeria,2,1,H,1011,0,0,2,3
29/11/10,Barcelona,Real Madrid,5,0,H,1011,0,1,5,7
04/12/10,Levante,Ath Madrid,2,0,H,1011,0,0,5,5
04/12/10,Osasuna,Barcelona,0,3,A,1011,0,0,3,0
04/12/10,Real Madrid,Valencia,2,0,H,1011,0,1,3,4
05/12/10,Almeria,Zaragoza,1,1,D,1011,0,0,2,0
05/12/10,Espanol,Sp Gijon,1,0,H,1011,1,0,2,5
05/12/10,Getafe,Mallorca,3,0,H,1011,0,0,1,0
05/12/10,Malaga,Santander,4,1,H,1011,0,0,1,0
05/12/10,Sociedad,Ath Bilbao,2,0,H,1011,0,0,2,1
05/12/10,Villarreal,Sevilla,1,0,H,1011,0,0,3,3
06/12/10,La Coruna,Hercules,1,0,H,1011,0,0,2,4
11/12/10,Ath Madrid,La Coruna,2,0,H,1011,0,0,1,3
11/12/10,Getafe,Villarreal,1,0,H,1011,2,0,3,1
11/12/10,Sevilla,Almeria,1,3,A,1011,1,0,2,3
12/12/10,Ath Bilbao,Espanol,2,1,H,1011,0,0,3,4
12/12/10,Barcelona,Sociedad,5,0,H,1011,0,0,1,0
12/12/10,Hercules,Malaga,4,1,H,1011,0,0,5,4
12/12/10,Mallorca,Santander,0,1,A,1011,0,0,1,0
12/12/10,Sp Gijon,Levante,1,1,D,1011,0,0,2,5
12/12/10,Zaragoza,Real Madrid,1,3,A,1011,0,0,3,4
13/12/10,Valencia,Osasuna,3,3,D,1011,0,0,1,4
18/12/10,Espanol,Barcelona,1,5,A,1011,0,0,5,3
18/12/10,La Coruna,Sp Gijon,1,1,D,1011,0,0,4,3
18/12/10,Levante,Ath Bilbao,1,2,A,1011,0,0,2,4
18/12/10,Sociedad,Valencia,1,2,A,1011,0,0,3,4
18/12/10,Villarreal,Mallorca,3,1,H,1011,0,0,1,5
19/12/10,Almeria,Getafe,2,3,A,1011,0,0,3,4
19/12/10,Malaga,Ath Madrid,0,3,A,1011,0,0,2,2
19/12/10,Osasuna,Zaragoza,0,0,D,1011,0,0,2,2
19/12/10,Real Madrid,Sevilla,1,0,H,1011,1,1,6,3
20/12/10,Santander,Hercules,0,0,D,1011,0,0,3,2
02/01/11,Ath Bilbao,La Coruna,1,2,A,1011,2,1,1,2
02/01/11,Barcelona,Levante,2,1,H,1011,0,0,4,2
02/01/11,Sevilla,Osasuna,1,0,H,1011,0,0,1,5
02/01/11,Sp Gijon,Malaga,1,2,A,1011,0,0,5,3
02/01/11,Valencia,Espanol,2,1,H,1011,1,0,2,3
03/01/11,Ath Madrid,Santander,0,0,D,1011,0,0,2,1
03/01/11,Getafe,Real Madrid,2,3,A,1011,0,1,5,3
03/01/11,Mallorca,Hercules,3,0,H,1011,0,0,1,4
03/01/11,Villarreal,Almeria,2,0,H,1011,0,0,1,4
03/01/11,Zaragoza,Sociedad,2,1,H,1011,0,0,3,1
08/01/11,La Coruna,Barcelona,0,4,A,1011,0,0,1,0
08/01/11,Malaga,Ath Bilbao,1,1,D,1011,0,0,4,3
08/01/11,Sociedad,Sevilla,2,3,A,1011,0,0,2,1
09/01/11,Espanol,Zaragoza,4,0,H,1011,0,0,2,4
09/01/11,Levante,Valencia,0,1,A,1011,0,0,4,1
09/01/11,Mallorca,Almeria,4,1,H,1011,0,0,2,1
09/01/11,Osasuna,Getafe,0,0,D,1011,0,0,4,1
09/01/11,Real Madrid,Villarreal,4,2,H,1011,0,0,3,4
09/01/11,Santander,Sp Gijon,1,1,D,1011,0,0,1,3
10/01/11,Hercules,Ath Madrid,4,1,H,1011,0,0,1,0
15/01/11,Ath Bilbao,Santander,2,1,H,1011,0,1,2,3
15/01/11,Getafe,Sociedad,0,4,A,1011,0,0,3,4
15/01/11,Sevilla,Espanol,1,2,A,1011,0,0,1,2
15/01/11,Sp Gijon,Hercules,2,0,H,1011,0,0,3,5
15/01/11,Villarreal,Osasuna,4,2,H,1011,0,0,1,3
15/01/11,Zaragoza,Levante,1,0,H,1011,0,0,5,3
16/01/11,Almeria,Real Madrid,1,1,D,1011,0,0,2,2
16/01/11,Barcelona,Malaga,4,1,H,1011,0,0,1,1
16/01/11,Valencia,La Coruna,2,0,H,1011,0,0,3,2
17/01/11,Ath Madrid,Mallorca,3,0,H,1011,1,1,2,3
22/01/11,Barcelona,Santander,3,0,H,1011,0,0,0,0
22/01/11,Sevilla,Levante,4,1,H,1011,0,0,2,2
22/01/11,Valencia,Malaga,4,3,H,1011,0,2,1,4
23/01/11,Almeria,Osasuna,3,2,H,1011,0,0,3,5
23/01/11,Getafe,Espanol,1,3,A,1011,0,0,0,0
23/01/11,Real Madrid,Mallorca,1,0,H,1011,0,0,3,4
23/01/11,Sp Gijon,Ath Madrid,1,0,H,1011,0,0,2,3
23/01/11,Villarreal,Sociedad,2,1,H,1011,0,0,1,4
23/01/11,Zaragoza,La Coruna,1,0,H,1011,0,0,4,2
24/01/11,Ath Bilbao,Hercules,3,0,H,1011,0,0,3,4
29/01/11,Hercules,Barcelona,0,3,A,1011,1,0,2,1
29/01/11,La Coruna,Sevilla,3,3,D,1011,0,1,1,3
29/01/11,Levante,Getafe,2,0,H,1011,1,1,3,2
29/01/11,Malaga,Zaragoza,1,2,A,1011,0,0,3,4
29/01/11,Mallorca,Sp Gijon,0,4,A,1011,0,0,4,2
29/01/11,Sociedad,Almeria,2,0,H,1011,0,0,2,3
30/01/11,Ath Madrid,Ath Bilbao,0,2,A,1011,1,0,3,1
30/01/11,Espanol,Villarreal,0,1,A,1011,0,0,2,4
30/01/11,Osasuna,Real Madrid,1,0,H,1011,0,0,8,3
31/01/11,Santander,Valencia,1,1,D,1011,1,2,4,2
05/02/11,Almeria,Espanol,3,2,H,1011,0,0,5,3
05/02/11,Ath Bilbao,Sp Gijon,3,0,H,1011,0,1,4,2
05/02/11,Barcelona,Ath Madrid,3,0,H,1011,0,0,2,3
05/02/11,Getafe,La Coruna,4,1,H,1011,0,0,5,4
05/02/11,Osasuna,Mallorca,1,1,D,1011,0,0,1,1
05/02/11,Villarreal,Levante,0,1,A,1011,0,0,2,7
05/02/11,Zaragoza,Santander,1,1,D,1011,0,0,4,3
06/02/11,Real Madrid,Sociedad,4,1,H,1011,0,0,2,3
06/02/11,Sevilla,Malaga,0,0,D,1011,0,0,4,4
06/02/11,Valencia,Hercules,2,0,H,1011,0,0,3,2
12/02/11,Ath Madrid,Valencia,1,2,A,1011,1,0,2,4
12/02/11,Santander,Sevilla,3,2,H,1011,1,0,4,3
12/02/11,Sp Gijon,Barcelona,1,1,D,1011,0,0,4,6
13/02/11,Espanol,Real Madrid,0,1,A,1011,0,1,2,2
13/02/11,Hercules,Zaragoza,2,1,H,1011,0,0,1,3
13/02/11,La Coruna,Villarreal,1,0,H,1011,0,0,1,2
13/02/11,Levante,Almeria,1,0,H,1011,0,0,3,2
